wavenumber,reflectance
655.1966,61.313357575307776
655.6787,61.53581290387973
656.1608,61.7524783381459
656.6429,61.962760277967774
657.125,62.166541482827164
657.6072,62.372427494609504
658.0892,62.58106563853917
658.5714,62.788196569728754
659.0535,62.99616154592325
659.5356,63.199650526181834
660.0177,63.39828626455576
660.4999,63.59674297666313
660.9819,63.79390361205621
661.4641,63.984480194007446
661.9462,64.16858619714172
662.4283,64.34800541627398
662.9104,64.52145027146761
663.3926,64.69333610055914
663.8746,64.86388902580322
664.3568,65.02984894615949
664.8389,65.19218957257507
665.321,65.3730698689935
665.8031,65.5744212057025
666.2853,65.7865811423273
666.7673,66.01592223100087
667.2495,66.26179366751845
667.7316,66.52513919401997
668.2137,66.80633326071454
668.6958,67.10606309179337
669.178,67.3535820616022
669.66,67.54214859513776
670.1422,67.70584222356953
670.6243,67.82449638836782
671.1064,67.94287125506189
671.5885,68.0633296197612
672.0707,68.157696694888
672.5527,68.23605808939031
673.0349,68.34047622346694
673.517,68.47323182732696
673.9991,68.62264955657866
674.4812,68.80110077740017
674.9634,68.96107599627977
675.4454,69.10156801940342
675.9276,69.25767485165223
676.4097,69.41966623240452
676.8918,69.57496547116463
677.3739,69.72653546486134
677.8561,69.8739003754552
678.3381,70.01472274636627
678.8203,70.16018327011635
679.3024,70.3101023723763
679.7845,70.45707600057317
680.2666,70.60327092082927
680.7488,70.74778885098742
681.2308,70.88968626730035
681.713,71.03078033839957
682.1951,71.1705674772601
682.6772,71.30726381875544
683.1593,71.44086527616412
683.6415,71.57171029864345
684.1235,71.69930743326097
684.6057,71.82330999241866
685.0878,71.94349682591721
685.5699,72.05951640740363
686.052,72.17108649011841
686.5342,72.27831024276456
687.0162,72.38092845117929
687.4984,72.4784804144146
687.9805,72.57078685318548
688.4626,72.6664358067874
688.9447,72.76606774701682
689.4269,72.86535108782117
689.9089,72.96660797493242
690.3911,73.06446851372849
690.8732,73.15851780130731
691.3553,73.25342481519046
691.8374,73.34803280655885
692.3196,73.4416652326504
692.8016,73.53488438580678
693.2838,73.62726563605096
693.7659,73.71884282936442
694.248,73.81121461040833
694.7301,73.90447149035074
695.2123,73.99795030107616
695.6943,74.09208475634136
696.1765,74.18156339397855
696.6586,74.26590484728166
697.1407,74.3480099977187
697.6228,74.42643173322415
698.105,74.50418904213986
698.587,74.58155957501366
699.0692,74.65579968670964
699.5513,74.72756629274872
700.0334,74.80057396798253
700.5155,74.8748222532287
700.9977,74.94899059288618
701.4797,75.024015829305
701.9619,75.09707146351046
702.444,75.16803012396743
702.9261,75.23909555497997
703.4082,75.30967154343986
703.8904,75.38168894437676
704.3724,75.45561927359763
704.8546,75.53016589149397
705.3367,75.60597888761512
705.8188,75.67997322375847
706.3009,75.75185979694584
706.7831,75.82372780717157
707.2651,75.89479123855537
707.7473,75.96087197151867
708.2294,76.02166486894585
708.7115,76.07846593010395
709.1936,76.13002542131457
709.6758,76.18432621130047
710.1578,76.24182702086122
710.64,76.29749671964906
711.1221,76.35326265584169
711.6042,76.40866487655333
712.0863,76.4633639529764
712.5685,76.51915164505671
713.0505,76.57597832699285
713.5327,76.63314271399852
714.0148,76.69103171531816
714.4969,76.75010467336908
714.979,76.81043037776419
715.4612,76.86762588732128
715.9432,76.92142604393575
716.4254,76.97409466162816
716.9075,77.02448624713148
717.3896,77.07559242094298
717.8717,77.1276911379504
718.3539,77.17834638706663
718.8359,77.22825311398738
719.3181,77.27610650810563
719.8002,77.32149752507867
720.2823,77.36553828659146
720.7644,77.40777563449247
721.2466,77.44840830913057
721.7286,77.48749171200016
722.2108,77.52449599870994
722.6929,77.55943317702913
723.175,77.59398620270476
723.6571,77.62818895567445
724.1393,77.66120447144363
724.6213,77.69343894054137
725.1035,77.72373895321292
725.5856,77.75198404401554
726.0677,77.77906525064559
726.5498,77.8047004653303
727.032,77.83191872676134
727.514,77.86111552746488
727.9962,77.89065604193559
728.4783,77.92143493911269
728.9604,77.95189385868166
729.4425,77.98194189473395
729.9247,78.01317184204194
730.4067,78.04529947058873
730.8889,78.07574337650834
731.371,78.10451871857623
731.8531,78.132714632707
732.3352,78.15971410466699
732.8174,78.18749400043238
733.2994,78.21621235454768
733.7816,78.24439744547873
734.2637,78.27251451268037
734.7458,78.29928010502445
735.2279,78.32442156159262
735.7101,78.34889210386517
736.1921,78.37229543167402
736.6743,78.39505076169725
737.1564,78.4172302821001
737.6385,78.43826909830081
738.1206,78.45824969528466
738.6028,78.47779483438089
739.0848,78.49686039597867
739.567,78.51518352142266
740.0491,78.53289061690572
740.5312,78.54946480629332
741.0133,78.56484915713024
741.4955,78.57938422834896
741.9775,78.5929333129774
742.4597,78.60671045752726
742.9418,78.62085564517926
743.424,78.63468274078889
743.906,78.64853549381915
744.3882,78.66176489617798
744.8702,78.67431401293992
745.3524,78.68680793568619
745.8345,78.69911214709232
746.3167,78.71018177194942
746.7987,78.72000540638237
747.2809,78.72899518370785
747.7629,78.73688750010186
748.2451,78.74445142490177
748.7272,78.7517309534528
749.2094,78.75812181045525
749.6914,78.76379066816892
750.1736,78.76730048995867
750.6556,78.76843080049184
751.1378,78.76796668154851
751.6199,78.76546743823678
752.1021,78.76160046443228
752.5841,78.75639337154209
753.0663,78.7491007947585
753.5483,78.73982884937658
754.0305,78.73005187503182
754.5126,78.71977416855492
754.9948,78.7083281160158
755.4768,78.69606623024657
755.959,78.68188824668559
756.441,78.66569473792282
756.9232,78.64830895081417
757.4053,78.62946624901863
757.8875,78.61244908953621
758.3695,78.59767095060985
758.8517,78.58339289168345
759.3337,78.57058107001475
759.8159,78.55752455089011
760.298,78.5441290943968
760.7802,78.53212905818226
761.2622,78.52121333744252
761.7444,78.50860980443908
762.2264,78.49433824723017
762.7086,78.47956555815249
763.1907,78.46363058759572
763.6729,78.44866602218887
764.1549,78.43484280539805
764.6371,78.4205778466903
765.1191,78.40637399867576
765.6013,78.39038687428535
766.0834,78.3722768552403
766.5656,78.35328900520763
767.0476,78.33286313138856
767.5298,78.31171731615123
768.0118,78.28993988737855
768.494,78.26666786361595
768.9761,78.24203861545158
769.4583,78.21641557488246
769.9403,78.1896762910924
770.4225,78.16170285729248
770.9045,78.13252164672568
771.3867,78.1047768661782
771.8688,78.07871699594972
772.351,78.05309676326056
772.833,78.02867324257205
773.3152,78.00096428526987
773.7972,77.96960215958292
774.2794,77.93741658982765
774.7615,77.9032656417078
775.2437,77.86969899195178
775.7257,77.83710528799477
776.2079,77.80331942970322
776.6899,77.76900347408403
777.1721,77.73138188944785
777.6542,77.68995663661586
778.1364,77.64654847755347
778.6184,77.60031204240178
779.1006,77.55683465231826
779.5826,77.51669751882679
780.0648,77.47648785649591
780.5469,77.43771553832218
781.0291,77.3982070475434
781.5111,77.3576684371726
781.9933,77.31846651841481
782.4753,77.28013653412184
782.9575,77.2435408856619
783.4396,77.2091542011593
783.9218,77.1763208841934
784.4038,77.14546487707567
784.886,77.10905734685647
785.368,77.06640291164341
785.8502,77.02150055423411
786.3323,76.9722711877945
786.8145,76.9232482552498
787.2965,76.8748032873995
787.7787,76.82287842727469
788.2607,76.76844494979753
788.7429,76.71435963993297
789.225,76.66034840710614
789.7072,76.60568306521682
790.1892,76.55097901762225
790.6714,76.49353921991795
791.1534,76.43322001030508
791.6356,76.37183018000073
792.1177,76.308745128175
792.5999,76.24872793676626
793.0819,76.19241382976877
793.5641,76.137091518231
794.0461,76.08415264855353
794.5283,76.03126612680308
795.0104,75.97825377731657
795.4926,75.92752985307638
795.9746,75.87865083245909
796.4568,75.82435278194359
796.9388,75.7643046293301
797.421,75.70170154478639
797.9031,75.6346239449139
798.3853,75.56795325124318
798.8673,75.50197888218578
799.3495,75.43261740920512
799.8315,75.3608956708021
800.3137,75.28942502309832
800.7958,75.21792684688144
801.278,75.14583208604978
801.76,75.07370359597196
802.2422,74.99894789150314
802.7242,74.92144646561476
803.2064,74.84292128981878
803.6885,74.76277982894091
804.1707,74.68355681601184
804.6527,74.60565317961627
805.1349,74.52742823443526
805.6169,74.44962609780374
806.0991,74.37118440280317
806.5812,74.29197603731953
807.0634,74.21319051156074
807.5454,74.13461375277397
808.0276,74.0538886034244
808.5096,73.97097843553763
808.9918,73.88688417327415
809.4739,73.80101636807589
809.9561,73.7150579670786
810.4381,73.62912532657643
810.9203,73.54189346972743
811.4023,73.45373772474355
811.8845,73.3618722197515
812.3666,73.26585764731891
812.8488,73.1672597666566
813.3308,73.0652243643365
813.813,72.96102359722865
814.295,72.85472058016127
814.7772,72.74488453075179
815.2593,72.6317220185308
815.7415,72.52193615391931
816.2235,72.41593594341288
816.7057,72.31063476949265
817.1877,72.20783949480182
817.6699,72.10323022711152
818.152,71.99654511825268
818.6342,71.89150642389446
819.1162,71.78721830970497
819.5984,71.67838885912427
820.0804,71.5649953675031
820.5626,71.44896359399264
821.0447,71.32895197363791
821.5269,71.20901126838127
822.0089,71.08933287486343
822.4911,70.96676003047436
822.9731,70.84215244508611
823.4553,70.71805160708757
823.9374,70.59433202566524
824.4196,70.4703785408997
824.9016,70.34680929451861
825.3838,70.22133175188462
825.8658,70.09388401583142
826.348,69.96613256792521
826.8301,69.83759847845168
827.3123,69.7068428178771
827.7943,69.57390931879904
828.2765,69.43914690485931
828.7585,69.30219044409874
829.2407,69.1643187412146
829.7228,69.02555514561372
830.205,68.88494280296135
830.687,68.74273874945091
831.1692,68.59954648781752
831.6512,68.45530718486287
832.1334,68.30990183771425
832.6155,68.16346589101245
833.0977,68.01537584355067
833.5797,67.8656086513116
834.0619,67.71458246330555
834.5439,67.56215836904883
835.0261,67.40735712521565
835.5082,67.25011504082573
835.9904,67.09078584163427
836.4724,66.92908831388985
836.9546,66.76568298260143
837.4366,66.60057382467845
837.9188,66.43316924985973
838.4009,66.26358312996307
838.8831,66.09239743928347
839.3651,65.91957112873796
839.8473,65.74487969471892
840.3293,65.56844523601588
840.8115,65.38973397064024
841.2936,65.2086956782037
841.7758,65.02567986732777
842.2578,64.84054963614487
842.74,64.65410753976799
843.222,64.46645391605203
843.7042,64.2770972501211
844.1863,64.08626318377053
844.6685,63.893546273781865
845.1505,63.698900108144436
845.6327,63.50272119379829
846.1147,63.30492043075549
846.5969,63.10678848468711
847.079,62.90851656766075
847.5612,62.70944683223857
848.0432,62.509978856742194
848.5254,62.3094744145091
849.0074,62.10791981929701
849.4896,61.90601232038245
849.9717,61.703655088752186
850.4539,61.49631845259613
850.9359,61.28367605429994
851.4181,61.067830008789294
851.9001,60.84753446381012
852.3823,60.62563009719857
852.8644,60.40227387920012
853.3466,60.17495178772652
853.8286,59.94423474567653
854.3108,59.71279264740661
854.7928,59.480527370812645
855.275,59.246518291196274
855.7571,59.011390481496164
856.2393,58.77289586465815
856.7213,58.530896576873126
857.2035,58.287008448893395
857.6855,58.040716810815255
858.1677,57.793365458745605
858.6498,57.54524645760683
859.132,57.29534602546452
859.614,57.044079962821414
860.0962,56.791046434070054
860.5782,56.5361700529088
861.0604,56.28002494608012
861.5425,56.02253353137593
862.0247,55.76216104224682
862.5067,55.49886296514693
862.9889,55.233334719780466
863.4709,54.965188067034546
863.9531,54.69546603535652
864.4352,54.42424774097554
864.9174,54.150692345442344
865.3994,53.8750333786147
865.8816,53.59541678843409
866.3636,53.31155251054741
866.8458,53.024470115959865
867.3279,52.73360039095283
867.8101,52.439801040225326
868.2921,52.14311140132409
868.7743,51.84257195206364
869.2563,51.53832096712048
869.7385,51.234966796968735
870.2206,50.93279508622475
870.7028,50.62968216871744
871.1848,50.32687245282783
871.667,50.0214021669194
872.149,49.7130929240303
872.6312,49.40450400072761
873.1133,49.0950222943531
873.5955,48.7825607946295
874.0775,48.46726528364253
874.5597,48.14973820634277
875.0417,47.82951061708247
875.5239,47.50848248759687
876.006,47.18675776327186
876.4882,46.86302555755675
876.9702,46.53772204029011
877.4524,46.2077360782356
877.9344,45.87263296905256
878.4166,45.53419952662392
878.8987,45.191518403771646
879.3809,44.84607583704367
879.8629,44.497983239263654
880.3451,44.14566968281866
880.8271,43.789412053416136
881.3093,43.43175234781793
881.7914,43.07267424452175
882.2736,42.711105555178264
882.7556,42.34765297450807
883.2378,41.980381368741995
883.7198,41.60913581763165
884.202,41.23535893355752
884.6841,40.858595498013045
885.1663,40.48292302294257
885.6483,40.10889945265984
886.1305,39.734273537705946
886.6125,39.360255529688516
887.0947,38.98482187320069
887.5768,38.60784818706179
888.059,38.231448315257545
888.541,37.85525648817319
889.0232,37.473540561850676
889.5052,37.08608961709971
889.9874,36.69543938535695
890.4695,36.300104537657475
890.9517,35.90403127259845
891.4337,35.50748081355589
891.9159,35.107231831697774
892.3979,34.704141247693464
892.8801,34.30163225986912
893.3622,33.89965362836064
893.8444,33.4971788833088
894.3264,33.095073576387485
894.8086,32.69055605069676
895.2906,32.283543115313606
895.7728,31.87616807546862
896.2549,31.467861974696675
896.7371,31.058073071823785
897.2191,30.64701514827135
897.7013,30.234581375765902
898.1833,29.820701619554367
898.6655,29.40629381825856
899.1476,28.99139229998598
899.6298,28.57551300413406
900.1118,28.158880155775837
900.594,27.74132488019482
901.076,27.322823363948274
901.5582,26.903648638170704
902.0403,26.48377813002794
902.5225,26.063228355949555
903.0045,25.642063696059775
903.4867,25.220284578805842
903.9688,24.79793136479088
904.4509,24.377170249254462
904.933,23.958250302646395
905.4152,23.540217149046768
905.8972,23.123724590582587
906.3794,22.707594755418967
906.8615,22.291822818490754
907.3436,21.877617288405425
907.8257,21.46479921144812
908.3079,21.051945681762408
908.7899,20.639147223572966
909.2721,20.227033649103824
909.7542,19.81531372282204
910.2363,19.405240180050544
910.7184,18.996956840204845
911.2006,18.589651466879136
911.6826,18.18366077066916
912.1647,17.778841828603067
912.6469,17.3751505587246
913.129,16.972950494331577
913.6111,16.572229278229745
914.0932,16.17297042502694
914.5753,15.775265219048306
915.0574,15.379150080389707
915.5396,14.984675623820573
916.0217,14.59410594327997
916.5038,14.20771737609268
916.9859,13.824531560170714
917.468,13.445243335234334
917.9501,13.068656939685843
918.4323,12.694783632644327
918.9144,12.32488880034184
919.3965,11.958805382345414
919.8786,11.595790927014741
920.3607,11.236029489307915
920.8428,10.879857387377934
921.325,10.527198094279179
921.8071,10.178956157962057
