wavenumber,reflectance
503.3298,32.97440883876939
503.812,33.019886647256776
504.2941,33.063063097348646
504.7762,33.10443693616747
505.2583,33.14165397526128
505.7404,33.174551233766664
506.2225,33.204654624528416
506.7047,33.231390296944774
507.1868,33.2565865141569
507.6689,33.28052505676482
508.151,33.30188090998055
508.6331,33.321165257907225
509.1152,33.33761452818323
509.5974,33.3510826536458
510.0795,33.36237596822271
510.5616,33.37130331483826
511.0437,33.38857486027161
511.5258,33.41540364212608
512.0079,33.446651683927854
512.4901,33.48547989162083
512.9722,33.525926450332456
513.4543,33.56779385824977
513.9364,33.616977830859284
514.4185,33.67244429037211
514.9006,33.71616538210667
515.3828,33.74734175471615
515.8649,33.77401152987628
516.347,33.79143756154844
516.8291,33.80904664362898
517.3112,33.82732715481628
517.7933,33.83745120151168
518.2755,33.841217179950974
518.7576,33.84407017865665
519.2397,33.84514051622287
519.7218,33.84278537200441
520.2039,33.83795099577619
520.686,33.83145334266499
521.1682,33.823414874187094
521.6503,33.81413990109013
522.1324,33.804002185476456
522.6145,33.79314986290705
523.0966,33.78190241410106
523.5787,33.770682349831745
524.0609,33.75977415014516
524.543,33.749488405768076
525.0251,33.74015264450914
525.5072,33.732065062352625
525.9893,33.72554343289853
526.4714,33.709962053612685
526.9536,33.684507222400384
527.4357,33.65461078385707
527.9178,33.61739937100979
528.3999,33.57944929840315
528.882,33.54128618084029
529.3641,33.49717079897177
529.8463,33.44852621128158
530.3284,33.40009719394803
530.8105,33.3515967270701
531.2926,33.301721995314395
531.7747,33.25157268871004
532.2568,33.19695558866385
532.739,33.1376873210621
533.2211,33.07674504942243
533.7032,33.01320403408232
534.1853,32.95212512224566
534.6674,32.89432918499704
535.1495,32.83678017932163
535.6317,32.781011991706954
536.1138,32.72486242124867
536.5959,32.66816917071524
537.078,32.613418819581774
537.5601,32.56023830420814
538.0422,32.501700657491085
538.5244,32.43757071121543
539.0065,32.37097959062428
539.4886,32.3001536567748
539.9707,32.23351255385052
540.4528,32.171779563626025
540.9349,32.10939281250692
541.4171,32.0484744249867
541.8992,31.989678211154377
542.3813,31.93275364222717
542.8634,31.87916889416116
543.3455,31.829213369259183
543.8276,31.775950867287506
544.3098,31.7192331352029
544.7919,31.66279144298016
545.274,31.60499137748483
545.7561,31.54191147393777
546.2382,31.473256610503185
546.7203,31.39949240571327
547.2025,31.31932239135334
547.6846,31.239793325853494
548.1667,31.161008263944915
548.6488,31.078205614902043
549.1309,30.992872673800036
549.613,30.91258545882578
550.0952,30.8376400274697
550.5773,30.7655417773898
551.0594,30.698398059334888
551.5415,30.630583577395743
552.0236,30.562034498514944
552.5057,30.497487838321383
552.9879,30.435912497185644
553.47,30.370804928847484
553.9521,30.302234555351845
554.4342,30.232718708337842
554.9163,30.160682887562224
555.3984,30.091376858917705
555.8806,30.02515289682714
556.3627,29.958128517201114
556.8448,29.891506372082667
557.3269,29.822367841014625
557.809,29.750024671950154
558.2911,29.676732938169998
558.7733,29.601568289720518
559.2554,29.52531564776943
559.7375,29.448130318225292
560.2196,29.368779691655742
560.7017,29.287403304824046
561.1838,29.21189959034421
561.666,29.14282223497265
562.1481,29.07649455012306
562.6302,29.01507766325987
563.1123,28.95513885739736
563.5944,28.896550652986882
564.0765,28.842968737178214
564.5587,28.793832416247373
565.0408,28.744735007533578
565.5229,28.69592355939536
566.005,28.649307939739046
566.4871,28.603962729965513
566.9692,28.558994869432414
567.4514,28.514332169194656
567.9335,28.46965125612029
568.4156,28.42458439007776
568.8977,28.38267147295894
569.3798,28.343973034804318
569.8619,28.306356354115625
570.3441,28.270613288815362
570.8262,28.234350269109065
571.3083,28.197176597864235
571.7904,28.160825731973457
572.2725,28.124617736941474
572.7546,28.097950515286602
573.2368,28.08187228869375
573.7189,28.071385619681383
574.201,28.069180997232678
574.6831,28.070056515216713
575.1652,28.073656468778935
575.6473,28.084973985051096
576.1295,28.102983547162175
576.6116,28.120540624808953
577.0937,28.137710320072333
577.5758,28.157297345678945
578.0579,28.17757462799935
578.54,28.194029608901722
579.0222,28.206003173996088
579.5043,28.214041351047122
579.9864,28.216478148280384
580.4685,28.22264931762706
580.9506,28.232688601877406
581.4327,28.240286497050164
581.9149,28.247414075101585
582.397,28.25875152849455
582.8791,28.274139614526504
583.3612,28.29277722020731
583.8433,28.315895629818684
584.3254,28.341395484615017
584.8076,28.36953071052168
585.2897,28.40254415022069
585.7718,28.440278759963686
586.2539,28.483527394475406
586.736,28.532923422289052
587.2181,28.588279559688978
587.7003,28.65015311863767
588.1824,28.707461016043347
588.6645,28.75935686492345
589.1466,28.8117483843109
589.6287,28.861675164281678
590.1108,28.9160768150445
590.593,28.975598793811784
591.0751,29.034293541675066
591.5572,29.093729008480196
592.0393,29.159378970323967
592.5214,29.231061105136245
593.0035,29.307290200612023
593.4857,29.389418206144917
593.9678,29.47289173159031
594.4499,29.557587812491757
594.932,29.646933522540785
595.4141,29.73999537665308
595.8962,29.832477300290304
596.3784,29.924361139458053
596.8605,30.017048775987835
597.3426,30.109425153053113
597.8247,30.204912961701492
598.3068,30.30362127375843
598.7889,30.402872435108232
599.2711,30.503362616051476
599.7532,30.602673907746084
600.2353,30.70020778502718
600.7174,30.79753254460415
601.1995,30.893821486145285
601.6816,30.98969613829514
602.1638,31.085161725712794
602.6459,31.179093543960335
603.128,31.27151526215682
603.6101,31.36722968364704
604.0922,31.466429163332965
604.5743,31.56673891500379
605.0565,31.66937361062694
605.5386,31.774247159271074
606.0207,31.88138562863675
606.5028,31.991916669349713
606.9849,32.10600292568651
607.467,32.219828360144895
607.9492,32.33341071432157
608.4313,32.44888224252687
608.9134,32.565408724164136
609.3955,32.67495331317851
609.8776,32.77681239701798
610.3597,32.874093971769895
610.8419,32.964422052898605
611.324,33.05033783158159
611.8061,33.13158793247788
612.2882,33.20458054117612
612.7703,33.26940554547643
613.2524,33.33556853660099
613.7346,33.40307920026138
614.2167,33.46704544827863
614.6988,33.529641946019886
615.1809,33.60101225364952
615.663,33.6820678092688
616.1451,33.76986186520928
616.6273,33.867558623214265
617.1094,33.96828341038708
617.5915,34.07234792476375
618.0736,34.186329607002776
618.5557,34.3092988437725
619.0378,34.41545675962462
619.52,34.50347850768249
620.0021,34.58534436577516
620.4842,34.654246456857756
620.9663,34.72694855758864
621.4484,34.80459577712692
621.9305,34.873025279613195
622.4127,34.93582538005174
622.8948,34.995941470549084
623.3769,35.05179992422778
623.859,35.104340715558855
624.3411,35.15375504500178
624.8232,35.1998041793153
625.3054,35.242764090417765
625.7875,35.282802281923544
626.2696,35.32003516547199
626.7517,35.35653679364678
627.2338,35.39264676409487
627.7159,35.42760347324992
628.1981,35.46210982687537
628.6802,35.49512005624872
629.1623,35.52672922158914
629.6444,35.55818405294774
630.1265,35.589405843468676
630.6086,35.61871290058126
631.0908,35.646241610145196
631.5729,35.67288106799406
632.055,35.69832484420779
632.5371,35.72410391865238
633.0192,35.75045698474574
633.5013,35.77646940426332
633.9835,35.80259887136287
634.4656,35.821372280898224
634.9477,35.832035661679086
635.4298,35.838519973839226
635.9119,35.83872291081981
636.394,35.83689714890757
636.8762,35.833350284714086
637.3583,35.82410871971227
637.8404,35.81003604863955
638.3225,35.792563580797925
638.8046,35.771229799076266
639.2867,35.74584989982685
639.7689,35.71658318719809
640.251,35.68990083288821
640.7331,35.66648666985876
641.2152,35.643385504896315
641.6973,35.622507183307526
642.1794,35.59908748146862
642.6616,35.572927087433214
643.1437,35.54814315918654
643.6258,35.52379617439129
644.1079,35.499576807738414
644.59,35.47606404313741
645.0721,35.45287208962673
645.5543,35.430161394089865
646.0364,35.40070476082532
646.5185,35.363768120110024
647.0006,35.32296642933388
647.4827,35.27623156786207
647.9648,35.2279806988816
648.447,35.178470049544636
648.9291,35.123647467862085
649.4112,35.0643869151085
649.8933,35.00907542196013
650.3754,34.95794893067894
650.8575,34.90756271430444
651.3397,34.86009150668406
651.8218,34.809554935340486
652.3039,34.75562155050057
652.786,34.70312652420819
653.2681,34.65079964663379
653.7502,34.599573303590766
654.2324,34.5501611818184
654.7145,34.501296202807886
655.1966,34.453458307334635
655.6787,34.407396616078735
656.1608,34.363139079010956
656.6429,34.320838214353124
657.125,34.280758043869184
657.6072,34.24402819911588
658.0892,34.21095963803779
658.5714,34.18135202702991
659.0535,34.155691367666606
659.5356,34.133545588986614
660.0177,34.11510546336086
660.4999,34.101157028884835
660.9819,34.09179105588946
661.4641,34.084827040858045
661.9462,34.08032175493573
662.4283,34.07954386896377
662.9104,34.08204837840066
663.3926,34.08959447706801
663.8746,34.102468212981584
664.3568,34.11952870250945
664.8389,34.14129505322153
665.321,34.169473562383395
665.8031,34.20422879764001
666.2853,34.24524835587564
666.7673,34.293096836442096
667.2495,34.34673678106941
667.7316,34.40630327976614
668.2137,34.472911852336814
668.6958,34.546489087499054
669.178,34.61136525900425
669.66,34.66620496986974
670.1422,34.7184304391977
670.6243,34.76364160165783
671.1064,34.8113429718274
671.5885,34.862025612721574
672.0707,34.90702298203736
672.5527,34.94818893978849
673.0349,35.00620085446022
673.517,35.08183397918335
673.9991,35.16641229499868
674.4812,35.26537506671054
674.9634,35.36432024619447
675.4454,35.462467597031726
675.9276,35.57167690089839
676.4097,35.688930949562625
676.8918,35.80211302808872
677.3739,35.91154870174308
677.8561,36.02098065289078
678.3381,36.12743941881296
678.8203,36.241072197923266
679.3024,36.362295553540044
679.7845,36.48356739027844
680.2666,36.60706105149964
680.7488,36.73020737187139
681.2308,36.85188326125475
681.713,36.97478637410978
682.1951,37.097932566920136
682.6772,37.2208205244627
683.1593,37.343543021075305
683.6415,37.46538120780021
684.1235,37.58612799706272
684.6057,37.70228108020677
685.0878,37.81316431177512
685.5699,37.92009497556764
686.052,38.02183028529854
686.5342,38.120017251590895
687.0162,38.21445530718617
687.4984,38.303016293498544
687.9805,38.38577197184506
688.4626,38.47581431217274
688.9447,38.573925142593666
689.4269,38.67373079794834
689.9089,38.77869981075014
690.3911,38.880315780919176
690.8732,38.977926971681654
691.3553,39.07871978215816
691.8374,39.180830909614244
692.3196,39.27567141882732
692.8016,39.3632820319111
693.2838,39.44644001083872
693.7659,39.5229575178515
694.248,39.596589872211375
694.7301,39.66725736757582
695.2123,39.73110786908435
695.6943,39.78865302207644
696.1765,39.84299339101499
696.6586,39.89365483253778
697.1407,39.9392157416546
697.6228,39.98015334492391
698.105,40.014544119055834
698.587,40.04204134543887
699.0692,40.06379999001548
699.5513,40.079223141397605
700.0334,40.09492384832097
700.5155,40.11155065425285
700.9977,40.12542942071556
701.4797,40.13838090807377
701.9619,40.14661199498582
702.444,40.14976906169003
702.9261,40.15130626658248
703.4082,40.150396361869
703.8904,40.148108622798404
704.3724,40.14503474290174
704.8546,40.14015065885365
705.3367,40.133950554606585
705.8188,40.126702963125986
706.3009,40.118457101403884
706.7831,40.10961767833446
707.2651,40.10035254050935
707.7473,40.09172701432954
708.2294,40.084062363986796
708.7115,40.077118041396524
709.1936,40.07135930998607
709.6758,40.06646794621674
710.1578,40.06262379775342
710.64,40.06053232552545
711.1221,40.0603007822658
711.6042,40.067864201793974
712.0863,40.08410097662503
712.5685,40.10649200093758
713.0505,40.13695006361667
713.5327,40.17255714312804
714.0148,40.213437013614026
714.4969,40.262944854889646
714.979,40.32076540948557
715.4612,40.38284557169955
715.9432,40.449535959116375
716.4254,40.52286576607787
716.9075,40.60209147705219
717.3896,40.69092711689898
717.8717,40.78991671950088
718.3539,40.8968270544533
718.8359,41.0127469891161
719.3181,41.134429708003665
719.8002,41.26156010722457
720.2823,41.39668532017734
720.7644,41.539026404774134
721.2466,41.69034635397156
721.7286,41.85108295470345
722.2108,42.019822822828424
722.6929,42.1971292641351
723.175,42.366569384266946
723.6571,42.526396344079366
724.1393,42.684816512152764
724.6213,42.83709091850683
725.1035,42.99255964079885
725.5856,43.15170473998002
726.0677,43.30558334756602
726.5498,43.455953993814134
727.032,43.6020414520991
727.514,43.74228046971017
727.9962,43.87787283458006
728.4783,44.00791279226363
728.9604,44.130097893126496
729.4425,44.24393994366711
729.9247,44.34935867592631
730.4067,44.445379350945174
730.8889,44.537235061260255
731.371,44.62486354008111
731.8531,44.7046050011271
732.3352,44.77747150080907
732.8174,44.83964196125603
733.2994,44.89026998639599
733.7816,44.93176995970884
734.2637,44.962881512394745
734.7458,45.00017027214155
735.2279,45.04526140244193
735.7101,45.089155936447604
736.1921,45.136447063168895
736.6743,45.177552627583445
737.1564,45.211654400146664
737.6385,45.24750816715476
738.1206,45.283069748033945
738.6028,45.32594708621627
739.0848,45.378177835921974
739.567,45.43495182277872
740.0491,45.498977856636614
740.5312,45.56821092460807
741.0133,45.642728799929515
741.4955,45.72628114036266
741.9775,45.81884875831492
742.4597,45.924860752053625
742.9418,46.04581831132937
743.424,46.18017038598293
743.906,46.32985602435915
744.3882,46.486928755180166
744.8702,46.651310159687235
745.3524,46.828987956026424
745.8345,47.018392084412554
746.3167,47.19930282399815
746.7987,47.37042082942744
747.2809,47.54023277998424
747.7629,47.70312254752119
748.2451,47.8724614835964
748.7272,48.048745599852325
749.2094,48.22027069880979
749.6914,48.38961041166463
750.1736,48.550898220559944
750.6556,48.70173513637773
751.1378,48.846246861369394
751.6199,48.98196128540176
752.1021,49.10947882997177
752.5841,49.22849924853561
753.0663,49.33605433676777
753.5483,49.43172217476944
754.0305,49.5385059295785
754.5126,49.65768562500488
754.9948,49.77755565241647
755.4768,49.904079571800224
755.959,50.02636900031082
756.441,50.14347709745654
756.9232,50.265888081998355
757.4053,50.391358665173996
757.8875,50.53378489982733
758.3695,50.69621744279198
758.8517,50.87089868072914
759.3337,51.06256792418484
759.8159,51.26310923920131
760.298,51.472352719234046
760.7802,51.69897609394628
761.2622,51.9417152500871
761.7444,52.16610220381723
762.2264,52.37029647942067
762.7086,52.57015382506119
763.1907,52.75652207848708
763.6729,52.94676884146852
764.1549,53.14182861551881
764.6371,53.32503130182104
765.1191,53.49964870035441
765.6013,53.67497062991512
766.0834,53.84918242039113
766.5656,54.019506401050535
767.0476,54.18738018040586
767.5298,54.36639828270994
768.0118,54.55791666246523
768.494,54.75649120732275
768.9761,54.96621748716902
769.4583,55.18506777146313
769.9403,55.413703200207074
770.4225,55.657230061134534
770.9045,55.91617016275876
771.3867,56.176223820096034
771.8688,56.43768067836959
772.351,56.70865984144217
772.833,56.986171789831964
773.3152,57.2628095698349
773.7972,57.53839839506983
774.2794,57.81418588720614
774.7615,58.08798386675786
775.2437,58.369521088923825
775.7257,58.658893169442706
776.2079,58.9492005557106
776.6899,59.242418149247726
777.1721,59.545337005514234
777.6542,59.85784993879051
778.1364,60.178083613135804
778.6184,60.507781407359204
779.1006,60.84106455907528
779.5826,61.177791422616316
780.0648,61.52241438271888
780.5469,61.87374076340777
781.0291,62.23510601550773
781.5111,62.60741666596788
781.9933,62.98835256222202
782.4753,63.37907342577952
782.9575,63.77894607624076
783.4396,64.18795711810003
783.9218,64.60756838320222
784.4038,65.03779829129586
784.886,65.48290804732775
785.368,65.9437565406576
785.8502,66.41857582027582
786.3323,66.90887087984292
786.8145,67.4128447236588
787.2965,67.93071391428683
787.7787,68.46494653915173
788.2607,69.01548490440472
788.7429,69.60392057456257
789.225,70.23314593824855
789.7072,70.89339027948344
790.1892,71.59135637202962
790.6714,72.3162427735619
791.1534,73.06815055237813
791.6356,73.85893904882177
792.1177,74.68716258556755
792.5999,75.581118339895
793.0819,76.54622845114814
793.5641,77.5693024698564
794.0461,78.65995262757154
794.5283,79.80319939967467
795.0104,80.9995294863539
795.4926,82.25891743678717
795.9746,83.57890440744319
796.4568,84.84567707815211
796.9388,86.04894071293118
797.421,87.24057980219283
797.9031,88.3879989265424
798.3853,89.4321643338482
798.8673,90.36250160618442
799.3495,91.17480095264878
799.8315,91.84452585506547
800.3137,92.44153518080645
800.7958,92.95735735969907
801.278,93.34836070999451
801.76,93.6237057197553
802.2422,93.8665983092358
802.7242,94.0781888633871
803.2064,94.22232203064239
803.6885,94.31971262347611
804.1707,94.40405131866719
804.6527,94.48052311753342
805.1349,94.5521373548692
805.6169,94.63257201359805
806.0991,94.68851692267644
806.5812,94.72542775890733
807.0634,94.77585992500362
807.5454,94.83755379230989
808.0276,94.8772415463419
808.5096,94.89960055778982
808.9918,94.92319427426646
809.4739,94.94315772005363
809.9561,94.96608360988994
810.4381,94.9953024627779
810.9203,95.02566646263736
811.4023,95.06017226124911
811.8845,95.08392294425629
812.3666,95.09580226923812
812.8488,95.1060892521551
813.3308,95.11116105198212
813.813,95.12089803157204
814.295,95.13708530246949
814.7772,95.15220884555153
815.2593,95.1691204566291
815.7415,95.18478054538616
816.2235,95.19847537929907
816.7057,95.21415569023847
817.1877,95.231098929868
817.6699,95.25029895643257
818.152,95.27252225478374
818.6342,95.29690181231604
819.1162,95.3240313116592
819.5984,95.3424413863391
820.0804,95.35108193141545
820.5626,95.3560121217088
821.0447,95.35406417941381
821.5269,95.35220444534261
822.0089,95.35099600734891
822.4911,95.34422558236831
822.9731,95.33338475618805
823.4553,95.32755182939047
823.9374,95.32679355883897
824.4196,95.32780020662315
824.9016,95.33288638395159
825.3838,95.33522964426741
825.8658,95.33452175219865
826.348,95.3361382844869
826.8301,95.3386479302337
827.3123,95.34004939574612
827.7943,95.3408152971367
828.2765,95.34094629660596
828.7585,95.34008433636134
829.2407,95.34082968604852
829.7228,95.3432677094096
830.205,95.3458632080074
830.687,95.34922036449532
831.1692,95.35056386683647
831.6512,95.34952557546016
832.1334,95.3478919325745
832.6155,95.34488552120543
833.0977,95.34177254048558
833.5797,95.33872451882173
834.0619,95.33444529995572
834.5439,95.32921900262038
835.0261,95.3243336847938
835.5082,95.31972798380457
835.9904,95.314973862623
836.4724,95.31036693862049
836.9546,95.3048521056784
837.4366,95.29836637263836
837.9188,95.29166837849533
838.4009,95.28451767789973
838.8831,95.27660339531873
839.3651,95.2679664772134
839.8473,95.2585728305066
840.3293,95.24834396477499
840.8115,95.23763172627669
841.2936,95.22641987779927
841.7758,95.21445734054706
842.2578,95.20180417513619
842.74,95.19276547344194
843.222,95.18774738588783
843.7042,95.18476789733882
844.1863,95.1850659916723
844.6685,95.18608766745515
845.1505,95.18773893195298
845.6327,95.19242375586585
846.1147,95.19967597097383
846.5969,95.20413725893079
847.079,95.2056607650594
847.5612,95.20653943879843
848.0432,95.20539982712796
848.5254,95.20607174344178
849.0074,95.20880302741718
849.4896,95.21053218685849
849.9717,95.21209743434578
850.4539,95.21341058751538
850.9359,95.21409256118835
851.4181,95.21475672081147
851.9001,95.21526379816864
852.3823,95.21489326401895
852.8644,95.21364627942503
853.3466,95.21171611742
853.8286,95.20891464963094
854.3108,95.20638492855038
854.7928,95.20419162645412
855.275,95.20161333958073
855.7571,95.19892493892293
856.2393,95.19546571402213
856.7213,95.19112487628833
857.2035,95.18643543156388
857.6855,95.18121621579625
858.1677,95.17738986503896
858.6498,95.17519549258881
859.132,95.17358203665714
859.614,95.17310910260687
860.0962,95.17275014375174
860.5782,95.17243458644818
861.0604,95.17317737688735
861.5425,95.17478028837697
862.0247,95.17553950562255
862.5067,95.17544828213707
862.9889,95.175206291301
863.4709,95.17439426400571
863.9531,95.17428905760694
864.4352,95.174979090707
864.9174,95.1754865088379
865.3994,95.1761002607241
865.8816,95.1748190970186
866.3636,95.17133137199751
866.8458,95.16678114292839
867.3279,95.16055989754383
867.8101,95.15358266973246
868.2921,95.14590343236765
868.7743,95.13650310316731
869.2563,95.12553645980633
869.7385,95.11479864050371
870.2206,95.10427908655903
870.7028,95.09318221949509
871.1848,95.08193120596981
871.667,95.06916314869433
872.149,95.05475527574913
872.6312,95.03971340156859
873.1133,95.02370788738855
873.5955,95.00965971065011
874.0775,94.99795824828256
874.5597,94.98698067482084
875.0417,94.97758688340643
875.5239,94.9683058463437
876.006,94.95903890073463
876.4882,94.95129891481963
876.9702,94.94481192522946
877.4524,94.93705138386476
877.9344,94.92802115626172
878.4166,94.91878377270817
878.8987,94.90872891173156
879.3809,94.89976707377522
879.8629,94.89204529075069
880.3451,94.88412464538033
880.8271,94.87644915525595
881.3093,94.86723028864455
881.7914,94.85613999559762
882.2736,94.84434592700161
882.7556,94.8312994938013
883.2378,94.81770576069829
883.7198,94.80363713327849
884.202,94.78824123717068
884.6841,94.77164433300781
885.1663,94.75569177875325
885.6483,94.74040956941553
886.1305,94.72497299091769
886.6125,94.70983584540804
887.0947,94.69367743944734
887.5768,94.67639031973012
888.059,94.65899824299969
888.541,94.641195411383
889.0232,94.62510002161139
889.5052,94.61103815814907
889.9874,94.59779477993088
890.4695,94.58601138385924
890.9517,94.57470562671418
891.4337,94.56381615611376
891.9159,94.55442385360313
892.3979,94.54635871500189
892.8801,94.53769370724814
893.3622,94.52843413851717
893.8444,94.51942717263294
894.3264,94.51021423016867
894.8086,94.50224852883701
895.2906,94.49565618061342
895.7728,94.48935504130958
896.2549,94.48369252505188
896.7371,94.47639491908025
897.2191,94.46712833343177
897.7013,94.45722323470982
898.1833,94.44600381069162
898.6655,94.43454820365184
899.1476,94.42294010053848
899.6298,94.41002946645958
900.1118,94.39601724136017
900.594,94.3829874850776
901.076,94.37095030971963
901.5582,94.35901489212478
902.0403,94.34768961852441
902.5225,94.33543067891507
903.0045,94.32211949559643
903.4867,94.308934093931
903.9688,94.29551808468074
904.4509,94.28118185339972
904.933,94.26597641539759
905.4152,94.24996100456393
905.8972,94.23296082048918
906.3794,94.21563552237984
906.8615,94.1979722912617
907.3436,94.17948135425749
907.8257,94.16028213611594
908.3079,94.1437367399649
908.7899,94.13012125766842
909.2721,94.1179292372605
909.7542,94.10811243675086
910.2363,94.09858305786284
910.7184,94.08925880519129
911.2006,94.08204073557475
911.6826,94.07653525382584
912.1647,94.0674003635385
912.6469,94.05439163320415
913.129,94.03980870212352
913.6111,94.02223107510315
914.0932,94.00530198267026
914.5753,93.98922061908526
915.0574,93.97094177263239
915.5396,93.95122304321245
916.0217,93.93033019490532
916.5038,93.90787693150997
916.9859,93.88421246968423
917.468,93.85926189642078
917.9501,93.83203849246753
918.4323,93.8024782358171
918.9144,93.7709337563497
919.3965,93.73712438385093
919.8786,93.70338653840466
920.3607,93.66989668640933
920.8428,93.63528032573569
921.325,93.60013962650913
921.8071,93.56311364030805
922.2892,93.52402796617898
